,age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,target
13293,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,10.0,5.0,4.0,0.0,39.0,0
30836,0.0,1.0,4.0,0.0,1.0,4.0,4.0,14.0,4.0,10.0,1.0,4.0,1.0,39.0,0
26874,1.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,4.0,14.0,1.0,4.0,1.0,39.0,0
27210,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1
686,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,4.0,1.0,39.0,0
40048,3.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
16805,1.0,1.0,2.0,0.0,0.0,1.0,1.0,11.0,2.0,13.0,0.0,4.0,1.0,39.0,1
27261,0.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,11.0,5.0,4.0,0.0,39.0,0
36797,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,11.0,0.0,4.0,1.0,39.0,0
16492,2.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
48743,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,24.0,0
31183,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,1.0,4.0,1.0,39.0,0
40714,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,3.0,4.0,1.0,39.0,0
29121,2.0,0.0,2.0,0.0,0.0,1.0,6.0,15.0,2.0,10.0,5.0,4.0,0.0,39.0,1
16961,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
46541,1.0,0.0,4.0,0.0,0.0,1.0,7.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
1629,1.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,5.0,2.0,0.0,14.0,0
19760,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,2.0,8.0,5.0,2.0,0.0,39.0,1
11748,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,3.0,3.0,4.0,1.0,39.0,0
18391,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,4.0,2.0,0.0,39.0,0
6315,2.0,0.0,2.0,0.0,0.0,1.0,7.0,11.0,5.0,4.0,4.0,4.0,0.0,39.0,0
32109,2.0,0.0,3.0,0.0,0.0,2.0,4.0,7.0,2.0,4.0,0.0,4.0,1.0,39.0,1
13656,0.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,5.0,8.0,4.0,4.0,0.0,39.0,0
38423,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,12.0,4.0,4.0,0.0,26.0,0
10309,1.0,0.0,3.0,0.0,0.0,2.0,4.0,8.0,2.0,3.0,0.0,4.0,1.0,39.0,1
25512,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,14.0,3.0,4.0,1.0,39.0,0
37830,1.0,1.0,2.0,0.0,0.0,1.0,6.0,11.0,0.0,8.0,3.0,4.0,0.0,39.0,0
11370,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,4.0,4.0,4.0,0.0,39.0,0
28729,3.0,0.0,4.0,0.0,0.0,1.0,5.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
5834,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,8.0,0.0,4.0,1.0,5.0,0
23182,2.0,0.0,2.0,0.0,0.0,1.0,6.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,0
2445,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,10.0,0.0,0.0,1.0,39.0,0
20479,3.0,1.0,3.0,0.0,0.0,2.0,6.0,8.0,2.0,5.0,0.0,4.0,1.0,39.0,0
4237,0.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,4.0,14.0,3.0,2.0,1.0,39.0,0
34900,0.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,3.0,3.0,1.0,4.0,1.0,39.0,0
16174,1.0,0.0,3.0,4.0,0.0,1.0,4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
14111,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,7.0,1.0,4.0,1.0,39.0,0
3379,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,1.0,4.0,4.0,0.0,39.0,0
5622,1.0,2.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,4.0,4.0,0.0,39.0,0
15768,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,3.0,10.0,2.0,1.0,0.0,30.0,1
11583,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,5.0,8.0,3.0,4.0,0.0,39.0,0
36363,0.0,0.0,2.0,0.0,0.0,1.0,5.0,15.0,4.0,4.0,3.0,4.0,1.0,39.0,0
20794,1.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,11.0,0.0,4.0,1.0,39.0,0
29589,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,3.0,4.0,0.0,39.0,0
33693,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,14.0,0.0,1.0,1.0,30.0,1
5692,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,4.0,0.0,39.0,0
10873,1.0,0.0,2.0,0.0,0.0,2.0,2.0,11.0,0.0,11.0,4.0,4.0,0.0,39.0,0
39084,2.0,0.0,3.0,4.0,0.0,4.0,4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,1
24230,2.0,0.0,4.0,0.0,0.0,1.0,2.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
17945,2.0,0.0,3.0,0.0,2.0,1.0,4.0,7.0,2.0,7.0,0.0,2.0,1.0,39.0,1
14443,1.0,0.0,2.0,0.0,0.0,1.0,7.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,0
27991,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0
11510,0.0,0.0,3.0,0.0,0.0,1.0,7.0,9.0,4.0,10.0,1.0,4.0,1.0,39.0,0
7949,1.0,1.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,10.0,4.0,2.0,0.0,39.0,0
2387,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,5.0,0.0,4.0,1.0,39.0,0
38455,2.0,0.0,3.0,0.0,0.0,2.0,4.0,8.0,6.0,10.0,4.0,4.0,0.0,39.0,0
21186,0.0,1.0,2.0,0.0,0.0,1.0,6.0,11.0,2.0,3.0,0.0,4.0,1.0,22.0,0
9005,2.0,1.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,7.0,0.0,4.0,1.0,39.0,1
3944,1.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,7.0,0.0,4.0,1.0,26.0,0
41261,2.0,0.0,3.0,0.0,0.0,2.0,2.0,9.0,4.0,10.0,1.0,4.0,0.0,39.0,0
20843,2.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,4.0,1.0,1.0,4.0,0.0,39.0,1
44400,1.0,0.0,3.0,0.0,0.0,3.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
1006,3.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,7.0,1.0,2.0,1.0,39.0,0
22278,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,0.0,1.0,4.0,4.0,0.0,39.0,0
8537,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,4.0,0.0,39.0,0
23238,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,4.0,0.0,0.0,39.0,0
14326,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,4.0,0.0,2.0,1.0,39.0,1
1103,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,4.0,0.0,2.0,1.0,39.0,0
14400,2.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,2.0,1.0,5.0,4.0,0.0,39.0,1
12339,0.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,4.0,1.0,3.0,4.0,1.0,39.0,0
17148,1.0,0.0,2.0,0.0,0.0,1.0,2.0,15.0,0.0,1.0,4.0,2.0,0.0,39.0,0
39175,2.0,1.0,4.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,5.0,4.0,0.0,39.0,1
47905,1.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,2.0,1.0,39.0,0
22373,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,26.0,0
11467,1.0,0.0,2.0,0.0,0.0,1.0,6.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,1
36476,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,3.0,3.0,4.0,1.0,39.0,0
22657,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,13.0,0.0,4.0,1.0,39.0,0
41530,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,6.0,3.0,4.0,1.0,39.0,0
28457,2.0,0.0,3.0,0.0,0.0,3.0,2.0,9.0,6.0,10.0,4.0,4.0,0.0,39.0,1
11611,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,12.0,1.0,2.0,1.0,39.0,0
19331,0.0,0.0,2.0,0.0,0.0,0.0,2.0,15.0,4.0,1.0,3.0,4.0,0.0,39.0,0
8279,1.0,1.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,1
1388,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,3.0,4.0,1.0,39.0,0
29058,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,8.0,4.0,4.0,0.0,39.0,0
13626,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,39.0,0
38816,1.0,0.0,2.0,0.0,0.0,1.0,6.0,15.0,0.0,4.0,4.0,4.0,1.0,39.0,0
30051,1.0,0.0,2.0,0.0,2.0,1.0,4.0,11.0,4.0,8.0,1.0,2.0,0.0,39.0,0
41455,1.0,0.0,2.0,0.0,2.0,1.0,4.0,15.0,2.0,13.0,3.0,4.0,0.0,39.0,1
12758,2.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,2.0,1.0,5.0,4.0,0.0,39.0,1
39580,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,4.0,6.0,3.0,4.0,1.0,39.0,0
5881,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,7.0,0.0,2.0,1.0,39.0,0
24716,1.0,0.0,2.0,0.0,0.0,3.0,5.0,11.0,4.0,14.0,1.0,4.0,1.0,39.0,0
43752,1.0,0.0,2.0,0.0,1.0,1.0,4.0,11.0,2.0,3.0,0.0,2.0,1.0,39.0,0
42253,2.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,2.0,3.0,0.0,4.0,1.0,39.0,1
9255,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,12.0,1.0,4.0,1.0,39.0,0
19634,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0,4.0,4.0,0.0,39.0,0
9865,1.0,0.0,2.0,0.0,2.0,1.0,4.0,15.0,2.0,12.0,0.0,1.0,1.0,39.0,1
8982,1.0,0.0,2.0,0.0,0.0,2.0,5.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,1
32626,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,8.0,1.0,4.0,0.0,0.0,0
6470,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,1.0,1.0,4.0,0.0,39.0,0
26848,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,14.0,0.0,2.0,1.0,39.0,0
45120,1.0,0.0,3.0,0.0,0.0,2.0,6.0,9.0,4.0,12.0,1.0,4.0,1.0,39.0,0
21797,1.0,0.0,3.0,0.0,0.0,1.0,6.0,9.0,0.0,4.0,1.0,4.0,1.0,39.0,0
24303,0.0,0.0,3.0,0.0,0.0,2.0,5.0,9.0,4.0,12.0,1.0,4.0,0.0,39.0,0
48308,0.0,1.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,4.0,4.0,0.0,39.0,0
27038,0.0,1.0,2.0,0.0,0.0,2.0,0.0,11.0,4.0,0.0,1.0,4.0,0.0,39.0,0
10080,0.0,0.0,3.0,0.0,0.0,3.0,4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,0
29997,3.0,0.0,2.0,0.0,0.0,1.0,2.0,15.0,2.0,1.0,0.0,4.0,1.0,39.0,0
33480,0.0,1.0,2.0,0.0,0.0,1.0,2.0,15.0,4.0,1.0,4.0,4.0,1.0,39.0,0
47193,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,6.0,0.0,4.0,1.0,39.0,0
9897,4.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0
15896,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,12.0,1.0,4.0,1.0,39.0,0
9990,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,8.0,3.0,4.0,0.0,39.0,0
46133,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
38978,1.0,0.0,3.0,0.0,0.0,3.0,2.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0
22875,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,1.0,4.0,0.0,39.0,0
27112,2.0,0.0,2.0,0.0,0.0,1.0,5.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,1
38030,0.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,7.0,0.0,4.0,1.0,39.0,0
12374,3.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,2.0,14.0,0.0,2.0,1.0,39.0,0
27825,1.0,0.0,3.0,0.0,2.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
14300,2.0,0.0,3.0,0.0,0.0,3.0,5.0,9.0,2.0,3.0,0.0,4.0,1.0,39.0,0
48683,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,12.0,3.0,4.0,0.0,39.0,0
44409,0.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,4.0,0.0,1.0,4.0,1.0,39.0,0
17041,0.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,4.0,8.0,3.0,4.0,1.0,39.0,0
32579,1.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,6.0,7.0,4.0,4.0,0.0,39.0,0
9510,2.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,8.0,1.0,4.0,0.0,39.0,0
39913,1.0,1.0,3.0,0.0,0.0,2.0,4.0,7.0,4.0,4.0,3.0,4.0,0.0,39.0,0
1768,3.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,2.0,11.0,0.0,4.0,1.0,39.0,0
744,0.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,6.0,3.0,4.0,1.0,39.0,0
45278,1.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0,4.0,4.0,1.0,4.0,0.0,39.0,0
28100,2.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,0
19003,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,2.0,4.0,0.0,39.0,0
34129,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,7.0,2.0,4.0,1.0,39.0,0
41391,2.0,1.0,2.0,0.0,0.0,1.0,6.0,11.0,0.0,12.0,1.0,4.0,1.0,39.0,0
24001,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,3.0,4.0,1.0,39.0,0
47115,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,8.0,3.0,4.0,1.0,39.0,0
33633,1.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,26.0,0
47637,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,5.0,4.0,0.0,39.0,0
14923,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,8.0,3.0,4.0,0.0,39.0,0
43590,2.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0
22618,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,3.0,1.0,1.0,0.0,1.0,30.0,0
2294,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,3.0,4.0,4.0,0.0,39.0,0
27979,2.0,0.0,3.0,0.0,2.0,1.0,6.0,9.0,2.0,4.0,5.0,4.0,0.0,39.0,1
25302,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1
18229,1.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,2.0,5.0,0.0,4.0,1.0,39.0,0
48177,1.0,0.0,2.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0,1.0,4.0,0.0,39.0,0
43233,1.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
29399,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,2.0,4.0,1.0,39.0,0
17524,0.0,0.0,3.0,0.0,0.0,3.0,1.0,9.0,4.0,13.0,1.0,3.0,1.0,39.0,0
12749,3.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,14.0,4.0,4.0,1.0,39.0,0
20300,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,7.0,0.0,2.0,1.0,39.0,0
12322,2.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,0.0,4.0,1.0,4.0,0.0,39.0,1
37499,1.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,12.0,0.0,4.0,1.0,39.0,1
11204,1.0,0.0,4.0,0.0,2.0,1.0,4.0,12.0,2.0,13.0,0.0,4.0,1.0,39.0,1
40115,2.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,5.0,1.0,4.0,1.0,39.0,0
10654,1.0,0.0,3.0,0.0,0.0,0.0,2.0,9.0,4.0,8.0,1.0,4.0,1.0,39.0,0
1966,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,3.0,4.0,1.0,39.0,0
4023,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,2.0,4.0,0.0,39.0,0
1970,1.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,1.0,4.0,1.0,39.0,0
26697,2.0,0.0,2.0,0.0,2.0,1.0,4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,0
36203,1.0,0.0,3.0,0.0,0.0,2.0,2.0,7.0,2.0,1.0,0.0,1.0,1.0,39.0,0
25894,2.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
8064,0.0,1.0,3.0,0.0,0.0,1.0,1.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
5047,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,14.0,1.0,4.0,1.0,39.0,0
30418,1.0,0.0,2.0,0.0,2.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
19475,1.0,1.0,4.0,0.0,0.0,1.0,7.0,14.0,2.0,10.0,0.0,2.0,1.0,39.0,0
9499,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0
705,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,0.0,4.0,3.0,4.0,0.0,39.0,1
34283,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,8.0,4.0,4.0,1.0,8.0,0
23290,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
45903,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,1.0,4.0,0.0,39.0,0
11704,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,6.0,3.0,4.0,0.0,39.0,0
33311,1.0,0.0,3.0,0.0,0.0,2.0,1.0,9.0,2.0,4.0,5.0,2.0,0.0,39.0,1
6551,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,13.0,3.0,4.0,0.0,39.0,0
48296,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,13.0,0.0,4.0,1.0,39.0,0
27400,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,4.0,1.0,39.0,0
21372,0.0,0.0,4.0,0.0,0.0,2.0,1.0,14.0,4.0,10.0,1.0,4.0,0.0,39.0,0
25292,1.0,0.0,3.0,0.0,0.0,1.0,6.0,8.0,4.0,8.0,3.0,4.0,0.0,39.0,0
36659,1.0,0.0,3.0,0.0,0.0,1.0,6.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,0
27990,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,14.0,1.0,4.0,1.0,39.0,0
29063,1.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
7548,1.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,4.0,1.0,39.0,0
45549,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,2.0,3.0,0.0,4.0,1.0,39.0,1
19289,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,4.0,4.0,4.0,0.0,39.0,0
22709,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,3.0,4.0,1.0,39.0,0
16354,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,9.0,4.0,4.0,0.0,26.0,0
29585,1.0,0.0,3.0,0.0,0.0,1.0,7.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
43409,0.0,0.0,2.0,0.0,2.0,1.0,2.0,11.0,2.0,11.0,0.0,4.0,1.0,26.0,1
44617,1.0,0.0,2.0,0.0,0.0,2.0,7.0,15.0,3.0,1.0,1.0,1.0,1.0,30.0,0
41959,0.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,0.0,1.0,1.0,4.0,0.0,39.0,0
6178,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
35036,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
31253,1.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
4934,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,6.0,0.0,4.0,1.0,39.0,0
48790,0.0,1.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
29362,2.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,1
26238,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,6.0,0.0,2.0,1.0,39.0,0
3321,1.0,0.0,3.0,0.0,0.0,2.0,4.0,7.0,2.0,13.0,0.0,4.0,1.0,39.0,1
21650,1.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,4.0,3.0,1.0,4.0,1.0,39.0,0
42088,1.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,1.0,4.0,1.0,39.0,0
42125,1.0,0.0,3.0,0.0,0.0,1.0,5.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,1
21440,0.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,0.0,4.0,1.0,4.0,1.0,39.0,0
8823,1.0,1.0,2.0,0.0,0.0,4.0,4.0,11.0,2.0,11.0,0.0,4.0,1.0,39.0,0
26845,0.0,0.0,3.0,0.0,2.0,1.0,4.0,8.0,2.0,13.0,0.0,4.0,1.0,39.0,0
9487,3.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,7.0,0.0,4.0,1.0,39.0,0
2706,0.0,0.0,2.0,0.0,0.0,2.0,2.0,11.0,2.0,6.0,2.0,4.0,1.0,39.0,0
34513,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,5.0,0.0,4.0,1.0,26.0,0
30973,0.0,1.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
43671,1.0,0.0,2.0,0.0,0.0,3.0,4.0,15.0,2.0,6.0,0.0,4.0,1.0,39.0,0
39079,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
11403,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,9.0,3.0,4.0,0.0,39.0,0
33858,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
26542,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,10.0,0.0,4.0,1.0,39.0,0
38432,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,3.0,4.0,1.0,39.0,0
47670,2.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,11.0,0.0,2.0,1.0,39.0,1
22611,1.0,0.0,4.0,0.0,0.0,2.0,4.0,14.0,4.0,10.0,1.0,4.0,0.0,39.0,1
28970,1.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,2.0,4.0,5.0,4.0,0.0,39.0,1
25358,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0
15127,2.0,1.0,2.0,0.0,0.0,1.0,5.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,1
45620,0.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,10.0,0.0,4.0,1.0,39.0,0
36367,1.0,0.0,4.0,0.0,0.0,1.0,4.0,10.0,0.0,10.0,1.0,4.0,1.0,39.0,0
15539,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,5.0,14.0,4.0,2.0,0.0,39.0,0
10942,3.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,11.0,0.0,4.0,1.0,39.0,0
32861,1.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,1
11401,0.0,0.0,3.0,0.0,0.0,0.0,4.0,7.0,2.0,4.0,0.0,1.0,1.0,39.0,0
4749,3.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,0.0,10.0,1.0,2.0,0.0,39.0,0
7305,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,2.0,4.0,5.0,4.0,0.0,39.0,1
14822,1.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,2.0,4.0,0.0,4.0,1.0,39.0,1
